"Date_Published","FIPS","Admin2","Province_State","Country_Region","Last_Update","Latitude","Longitude","Confirmed","Deaths","Recovered","Active","Combined_Key"
"02-01-2020",NA,NA,"Selangor","Malaysia",2020-02-01 11:53:00,3.0738,101.5183,0,0,0,0,"Selangor, Malaysia"
"02-01-2020",NA,NA,"Terengganu","Malaysia",2020-02-01 11:53:00,5.3117,103.1324,0,0,0,0,"Terengganu, Malaysia"
"02-01-2020",NA,NA,"W.P. Kuala Lumpur","Malaysia",2020-02-01 11:53:00,3.139,101.6869,0,0,0,0,"W.P. Kuala Lumpur, Malaysia"
"02-01-2020",NA,NA,"W.P. Labuan","Malaysia",2020-02-01 11:53:00,5.2831,115.2308,0,0,0,0,"W.P. Labuan, Malaysia"
"02-01-2020",NA,NA,"W.P. Putrajaya","Malaysia",2020-02-01 11:53:00,2.9264,101.6964,0,0,0,0,"W.P. Putrajaya, Malaysia"
"02-01-2020",NA,NA,"Unknown","Malaysia",2020-02-01 11:53:00,NA,NA,0,0,0,0,"Unknown, Malaysia"
"02-01-2020",NA,NA,NA,"Tonga",2020-02-01 11:53:00,-21.179,-175.1982,0,0,0,0,"Tonga"
"02-01-2020",NA,NA,NA,"Winter Olympics 2022",2020-02-01 11:53:00,39.9042,116.4074,0,0,0,0,"Winter Olympics 2022"
"02-01-2020",NA,NA,NA,"Antarctica",2020-02-01 11:53:00,-71.9499,23.347,0,0,0,0,"Antarctica"
"02-01-2020",NA,NA,"Jersey","United Kingdom",2020-02-01 11:53:00,49.2138,-2.1358,0,0,0,0,"Jersey, United Kingdom"
"02-01-2020",NA,NA,"Guernsey","United Kingdom",2020-02-01 11:53:00,49.448196,-2.58949,0,0,0,0,"Guernsey, United Kingdom"
"02-01-2020",NA,NA,NA,"Korea, North",2020-02-01 11:53:00,40.3399,127.5101,0,0,0,0,"Korea, North"
"02-01-2020",NA,NA,"Unknown","Ukraine",2020-02-01 11:53:00,NA,NA,0,0,0,0,"Unknown, Ukraine"
"02-01-2020",NA,NA,"England","United Kingdom",2020-02-01 11:53:00,52.3555,-1.1743,0,1,0,NA,"England, United Kingdom"
"02-01-2020",NA,NA,"Northern Ireland","United Kingdom",2020-02-01 11:53:00,54.7877,-6.4923,0,0,0,0,"Northern Ireland, United Kingdom"
"02-01-2020",NA,NA,"Scotland","United Kingdom",2020-02-01 11:53:00,56.4907,-4.2026,0,0,0,0,"Scotland, United Kingdom"
"02-01-2020",NA,NA,"Wales","United Kingdom",2020-02-01 11:53:00,52.1307,-3.7837,0,0,0,0,"Wales, United Kingdom"
"02-01-2020",NA,NA,NA,"Nauru",2020-02-01 11:53:00,-0.5228,166.9315,0,0,0,0,"Nauru"
"02-01-2020",NA,NA,"Niue","New Zealand",2020-02-01 11:53:00,-19.0544,-169.8672,0,0,0,0,"Niue, New Zealand"
"02-01-2020",NA,NA,NA,"Tuvalu",2020-02-01 11:53:00,-7.1095,177.6493,0,0,0,0,"Tuvalu"
"02-01-2020",NA,NA,"Pitcairn Islands","United Kingdom",2020-02-01 11:53:00,-24.3768,-128.3242,0,0,0,0,"Pitcairn Islands, United Kingdom"
