"Date_Published","FIPS","Admin2","Province_State","Country_Region","Last_Update","Latitude","Longitude","Confirmed","Deaths","Recovered","Active","Combined_Key"
"01-28-2020",NA,NA,"Hubei","China",2020-01-28 23:00:00,30.9756,112.2707,3554,125,80,3349,"Hubei, China"
"01-28-2020",NA,NA,"Guangdong","China",2020-01-28 23:00:00,23.3417,113.4244,207,NA,4,NA,"Guangdong, China"
"01-28-2020",NA,NA,"Zhejiang","China",2020-01-28 23:00:00,29.1832,120.0934,173,NA,3,NA,"Zhejiang, China"
"01-28-2020",NA,NA,"Henan","China",2020-01-28 23:00:00,33.882,113.614,168,1,NA,NA,"Henan, China"
"01-28-2020",NA,NA,"Hunan","China",2020-01-28 23:00:00,27.6104,111.7088,143,NA,NA,NA,"Hunan, China"
"01-28-2020",NA,NA,"Chongqing","China",2020-01-28 23:00:00,30.0572,107.874,132,NA,NA,NA,"Chongqing, China"
"01-28-2020",NA,NA,"Jiangxi","China",2020-01-28 23:00:00,27.614,115.7221,109,NA,3,NA,"Jiangxi, China"
"01-28-2020",NA,NA,"Anhui","China",2020-01-28 23:00:00,31.8257,117.2264,106,NA,NA,NA,"Anhui, China"
"01-28-2020",NA,NA,"Shandong","China",2020-01-28 23:00:00,36.3427,118.1498,95,NA,NA,NA,"Shandong, China"
"01-28-2020",NA,NA,"Beijing","China",2020-01-28 23:00:00,40.1824,116.4142,91,1,4,86,"Beijing, China"
"01-28-2020",NA,NA,"Sichuan","China",2020-01-28 23:00:00,30.6171,102.7103,90,NA,NA,NA,"Sichuan, China"
"01-28-2020",NA,NA,"Fujian","China",2020-01-28 23:00:00,26.0789,117.9874,80,NA,NA,NA,"Fujian, China"
"01-28-2020",NA,NA,"Jiangsu","China",2020-01-28 23:00:00,32.9711,119.455,70,NA,1,NA,"Jiangsu, China"
"01-28-2020",NA,NA,"Shanghai","China",2020-01-28 23:00:00,31.202,121.4491,66,1,4,61,"Shanghai, China"
"01-28-2020",NA,NA,"Guangxi","China",2020-01-28 23:00:00,23.8298,108.7881,51,NA,2,NA,"Guangxi, China"
"01-28-2020",NA,NA,"Shaanxi","China",2020-01-28 23:00:00,35.1917,108.8701,46,NA,NA,NA,"Shaanxi, China"
"01-28-2020",NA,NA,"Yunnan","China",2020-01-28 23:00:00,24.974,101.487,44,NA,NA,NA,"Yunnan, China"
"01-28-2020",NA,NA,"Hainan","China",2020-01-28 23:00:00,19.1959,109.7453,40,1,NA,NA,"Hainan, China"
"01-28-2020",NA,NA,"Liaoning","China",2020-01-28 23:00:00,41.2956,122.6085,34,NA,NA,NA,"Liaoning, China"
"01-28-2020",NA,NA,"Hebei","China",2020-01-28 23:00:00,37.8957,114.9042,33,1,NA,NA,"Hebei, China"
"01-28-2020",NA,NA,"Heilongjiang","China",2020-01-28 23:00:00,47.862,127.7615,33,1,NA,NA,"Heilongjiang, China"
"01-28-2020",NA,NA,"Shanxi","China",2020-01-28 23:00:00,37.5777,112.2922,27,NA,NA,NA,"Shanxi, China"
"01-28-2020",NA,NA,"Tianjin","China",2020-01-28 23:00:00,39.3054,117.323,24,NA,NA,NA,"Tianjin, China"
"01-28-2020",NA,NA,"Gansu","China",2020-01-28 23:00:00,35.7518,104.2861,19,NA,NA,NA,"Gansu, China"
"01-28-2020",NA,NA,"Inner Mongolia","China",2020-01-28 23:00:00,44.0935,113.9448,15,NA,NA,NA,"Inner Mongolia, China"
"01-28-2020",NA,NA,"Ningxia","China",2020-01-28 23:00:00,37.2692,106.1655,11,NA,NA,NA,"Ningxia, China"
"01-28-2020",NA,NA,"Xinjiang","China",2020-01-28 23:00:00,41.1129,85.2401,10,NA,NA,NA,"Xinjiang, China"
"01-28-2020",NA,NA,"Guizhou","China",2020-01-28 23:00:00,26.8154,106.8748,9,NA,NA,NA,"Guizhou, China"
"01-28-2020",NA,NA,"Jilin","China",2020-01-28 23:00:00,43.6661,126.1923,8,NA,NA,NA,"Jilin, China"
"01-28-2020",NA,NA,"Taiwan","Taiwan",2020-01-28 23:00:00,NA,NA,8,NA,NA,NA,"Taiwan, Taiwan"
"01-28-2020",NA,NA,"Hong Kong","China",2020-01-28 23:00:00,22.3,114.2,8,NA,NA,NA,"Hong Kong, China"
"01-28-2020",NA,NA,"Macau","China",2020-01-28 23:00:00,22.1667,113.55,7,NA,NA,NA,"Macau, China"
"01-28-2020",NA,NA,"Qinghai","China",2020-01-28 23:00:00,35.7452,95.9956,6,NA,NA,NA,"Qinghai, China"
"01-28-2020","53",NA,"Washington","United States",2020-01-28 23:00:00,47.4009,-121.4905,1,NA,NA,NA,"Washington, United States"
