"Date_Published","FIPS","Admin2","Province_State","Country_Region","Last_Update","Latitude","Longitude","Confirmed","Deaths","Recovered","Active","Combined_Key"
"03-02-2020",NA,NA,"Hubei","China",2020-03-02 15:03:23,30.9756,112.2707,67103,2803,33934,30366,"Hubei, China"
"03-02-2020",NA,NA,NA,"South Korea",2020-03-02 20:23:16,35.907757,127.766922,4335,28,30,4277,"South Korea"
"03-02-2020",NA,NA,NA,"Italy",2020-03-02 20:23:16,41.87194,12.56738,2036,52,149,1835,"Italy"
"03-02-2020",NA,NA,NA,"Iran",2020-03-02 20:23:16,32.427908,53.688046,1501,66,291,1144,"Iran"
"03-02-2020",NA,NA,"Guangdong","China",2020-03-02 15:03:23,23.3417,113.4244,1350,7,1059,284,"Guangdong, China"
"03-02-2020",NA,NA,"Henan","China",2020-03-02 11:43:03,33.882,113.614,1272,22,1205,45,"Henan, China"
"03-02-2020",NA,NA,"Zhejiang","China",2020-03-02 11:43:03,29.1832,120.0934,1206,1,1069,136,"Zhejiang, China"
"03-02-2020",NA,NA,"Hunan","China",2020-03-02 11:43:03,27.6104,111.7088,1018,4,887,127,"Hunan, China"
"03-02-2020",NA,NA,"Anhui","China",2020-03-02 15:03:23,31.8257,117.2264,990,6,917,67,"Anhui, China"
"03-02-2020",NA,NA,"Jiangxi","China",2020-03-02 01:33:02,27.614,115.7221,935,1,850,84,"Jiangxi, China"
"03-02-2020",NA,NA,"Shandong","China",2020-03-02 08:03:12,36.3427,118.1498,758,6,460,292,"Shandong, China"
"03-02-2020",NA,NA,"Diamond Princess cruise ship","Others",2020-03-02 14:33:03,NA,NA,705,6,10,689,"Diamond Princess cruise ship, Others"
"03-02-2020",NA,NA,"Jiangsu","China",2020-03-02 12:53:02,32.9711,119.455,631,0,543,88,"Jiangsu, China"
"03-02-2020",NA,NA,"Chongqing","China",2020-03-02 23:23:02,30.0572,107.874,576,6,469,101,"Chongqing, China"
"03-02-2020",NA,NA,"Sichuan","China",2020-03-02 15:03:23,30.6171,102.7103,538,3,386,149,"Sichuan, China"
"03-02-2020",NA,NA,"Heilongjiang","China",2020-03-02 12:53:02,47.862,127.7615,480,13,356,111,"Heilongjiang, China"
"03-02-2020",NA,NA,"Beijing","China",2020-03-02 02:13:16,40.1824,116.4142,414,8,282,124,"Beijing, China"
"03-02-2020",NA,NA,"Shanghai","China",2020-03-02 04:03:13,31.202,121.4491,337,3,292,42,"Shanghai, China"
"03-02-2020",NA,NA,"Hebei","China",2020-03-02 09:43:05,37.8957,114.9042,318,6,296,16,"Hebei, China"
"03-02-2020",NA,NA,"Fujian","China",2020-03-02 12:53:02,26.0789,117.9874,296,1,255,40,"Fujian, China"
"03-02-2020",NA,NA,NA,"Japan",2020-03-02 20:33:02,36.204824,138.252924,274,6,32,236,"Japan"
"03-02-2020",NA,NA,"Guangxi","China",2020-03-02 12:53:02,23.8298,108.7881,252,2,192,58,"Guangxi, China"
"03-02-2020",NA,NA,"Shaanxi","China",2020-03-02 08:03:12,35.1917,108.8701,245,1,216,28,"Shaanxi, China"
"03-02-2020",NA,NA,NA,"France",2020-03-02 20:33:02,46.2276,2.2137,191,3,12,176,"France"
"03-02-2020",NA,NA,"Yunnan","China",2020-03-02 06:23:04,24.974,101.487,174,2,168,4,"Yunnan, China"
"03-02-2020",NA,NA,"Hainan","China",2020-03-02 02:03:18,19.1959,109.7453,168,5,151,12,"Hainan, China"
"03-02-2020",NA,NA,NA,"Germany",2020-03-02 20:33:02,51.165691,10.451526,159,0,16,143,"Germany"
"03-02-2020",NA,NA,"Guizhou","China",2020-03-02 01:13:06,26.8154,106.8748,146,2,114,30,"Guizhou, China"
"03-02-2020",NA,NA,"Tianjin","China",2020-03-01 12:43:02,39.3054,117.323,136,3,111,22,"Tianjin, China"
"03-02-2020",NA,NA,"Shanxi","China",2020-03-02 23:23:02,37.5777,112.2922,133,0,119,14,"Shanxi, China"
"03-02-2020",NA,NA,"Liaoning","China",2020-03-01 12:23:06,41.2956,122.6085,122,1,103,18,"Liaoning, China"
"03-02-2020",NA,NA,NA,"Spain",2020-03-02 14:43:05,40.463667,-3.74922,120,0,2,118,"Spain"
"03-02-2020",NA,NA,NA,"Singapore",2020-03-02 20:33:02,1.2833,103.8333,108,0,78,30,"Singapore"
"03-02-2020",NA,NA,"Hong Kong","China",2020-03-02 23:53:02,22.3,114.2,100,2,36,62,"Hong Kong, China"
"03-02-2020",NA,NA,"Jilin","China",2020-03-02 15:03:23,43.6661,126.1923,93,1,83,9,"Jilin, China"
"03-02-2020",NA,NA,"Gansu","China",2020-03-02 15:03:23,35.7518,104.2861,91,2,85,4,"Gansu, China"
"03-02-2020",NA,NA,"Xinjiang","China",2020-03-02 15:43:31,41.1129,85.2401,76,3,66,7,"Xinjiang, China"
"03-02-2020",NA,NA,"Inner Mongolia","China",2020-03-02 10:23:04,44.0935,113.9448,75,0,54,21,"Inner Mongolia, China"
"03-02-2020",NA,NA,"Ningxia","China",2020-03-02 01:33:02,37.2692,106.1655,74,0,69,5,"Ningxia, China"
"03-02-2020",NA,NA,NA,"Kuwait",2020-03-02 20:33:02,29.31166,47.481766,56,0,0,56,"Kuwait"
"03-02-2020",NA,NA,NA,"Bahrain",2020-03-02 20:33:02,26.0275,50.55,49,0,0,49,"Bahrain"
"03-02-2020",NA,NA,"Unassigned Location (From Diamond Princess)","United States",2020-03-02 19:53:03,NA,NA,45,0,0,45,"Unassigned Location (From Diamond Princess), United States"
"03-02-2020",NA,NA,NA,"Thailand",2020-03-02 06:23:04,15.870032,100.992541,43,1,31,11,"Thailand"
"03-02-2020",NA,NA,NA,"Switzerland",2020-03-02 22:33:09,46.8182,8.2275,42,0,0,42,"Switzerland"
