"Date_Published","FIPS","Admin2","Province_State","Country_Region","Last_Update","Latitude","Longitude","Confirmed","Deaths","Recovered","Active","Combined_Key"
"02-04-2020",NA,NA,"Hubei","China",2020-02-04 23:43:01,30.9756,112.2707,16678,479,522,15677,"Hubei, China"
"02-04-2020",NA,NA,"Zhejiang","China",2020-02-04 13:03:07,29.1832,120.0934,829,0,62,767,"Zhejiang, China"
"02-04-2020",NA,NA,"Guangdong","China",2020-02-04 13:03:07,23.3417,113.4244,813,0,30,783,"Guangdong, China"
"02-04-2020",NA,NA,"Henan","China",2020-02-04 11:53:02,33.882,113.614,675,2,27,646,"Henan, China"
"02-04-2020",NA,NA,"Hunan","China",2020-02-04 14:03:03,27.6104,111.7088,593,0,31,562,"Hunan, China"
"02-04-2020",NA,NA,"Anhui","China",2020-02-04 05:33:01,31.8257,117.2264,480,0,20,460,"Anhui, China"
"02-04-2020",NA,NA,"Jiangxi","China",2020-02-04 14:43:02,27.614,115.7221,476,0,20,456,"Jiangxi, China"
"02-04-2020",NA,NA,"Chongqing","China",2020-02-04 23:43:01,30.0572,107.874,366,2,9,355,"Chongqing, China"
"02-04-2020",NA,NA,"Jiangsu","China",2020-02-04 11:53:02,32.9711,119.455,308,0,12,296,"Jiangsu, China"
"02-04-2020",NA,NA,"Sichuan","China",2020-02-04 01:43:02,30.6171,102.7103,282,1,14,267,"Sichuan, China"
"02-04-2020",NA,NA,"Shandong","China",2020-02-04 12:03:04,36.3427,118.1498,275,0,11,264,"Shandong, China"
"02-04-2020",NA,NA,"Beijing","China",2020-02-04 08:33:01,40.1824,116.4142,228,1,23,204,"Beijing, China"
"02-04-2020",NA,NA,"Shanghai","China",2020-02-04 06:33:02,31.202,121.4491,219,1,12,206,"Shanghai, China"
"02-04-2020",NA,NA,"Fujian","China",2020-02-04 12:13:11,26.0789,117.9874,194,0,3,191,"Fujian, China"
"02-04-2020",NA,NA,"Heilongjiang","China",2020-02-04 07:43:01,47.862,127.7615,155,2,4,149,"Heilongjiang, China"
"02-04-2020",NA,NA,"Shaanxi","China",2020-02-04 12:33:02,35.1917,108.8701,142,0,2,140,"Shaanxi, China"
"02-04-2020",NA,NA,"Guangxi","China",2020-02-04 05:53:01,23.8298,108.7881,139,0,10,129,"Guangxi, China"
"02-04-2020",NA,NA,"Hebei","China",2020-02-04 08:53:01,37.8957,114.9042,126,1,4,121,"Hebei, China"
"02-04-2020",NA,NA,"Yunnan","China",2020-02-04 23:23:02,24.974,101.487,122,0,5,117,"Yunnan, China"
"02-04-2020",NA,NA,"Liaoning","China",2020-02-04 14:13:08,41.2956,122.6085,81,0,2,79,"Liaoning, China"
"02-04-2020",NA,NA,"Shanxi","China",2020-02-04 23:23:02,37.5777,112.2922,81,0,4,77,"Shanxi, China"
"02-04-2020",NA,NA,"Hainan","China",2020-02-04 11:33:03,19.1959,109.7453,80,1,5,74,"Hainan, China"
"02-04-2020",NA,NA,"Tianjin","China",2020-02-04 13:33:02,39.3054,117.323,67,0,2,65,"Tianjin, China"
"02-04-2020",NA,NA,"Guizhou","China",2020-02-04 10:43:02,26.8154,106.8748,58,0,2,56,"Guizhou, China"
"02-04-2020",NA,NA,"Gansu","China",2020-02-04 15:43:02,35.7518,104.2861,57,0,4,53,"Gansu, China"
"02-04-2020",NA,NA,"Jilin","China",2020-02-04 00:23:05,43.6661,126.1923,42,0,1,41,"Jilin, China"
"02-04-2020",NA,NA,"Inner Mongolia","China",2020-02-04 03:03:07,44.0935,113.9448,35,0,1,34,"Inner Mongolia, China"
"02-04-2020",NA,NA,"Ningxia","China",2020-02-04 02:13:18,37.2692,106.1655,34,0,1,33,"Ningxia, China"
"02-04-2020",NA,NA,"Xinjiang","China",2020-02-04 01:33:01,41.1129,85.2401,29,0,0,29,"Xinjiang, China"
"02-04-2020",NA,NA,NA,"Thailand",2020-02-04 15:33:03,15.870032,100.992541,25,0,10,15,"Thailand"
"02-04-2020",NA,NA,NA,"Singapore",2020-02-04 15:33:03,1.2833,103.8333,24,0,0,24,"Singapore"
"02-04-2020",NA,NA,NA,"Japan",2020-02-04 16:43:03,36.204824,138.252924,22,0,1,21,"Japan"
"02-04-2020",NA,NA,"Hong Kong","China",2020-02-04 09:03:02,22.3,114.2,17,1,0,16,"Hong Kong, China"
"02-04-2020",NA,NA,NA,"South Korea",2020-02-04 15:33:03,35.907757,127.766922,16,0,0,16,"South Korea"
"02-04-2020",NA,NA,"Qinghai","China",2020-02-04 01:33:01,35.7452,95.9956,15,0,0,15,"Qinghai, China"
"02-04-2020",NA,NA,NA,"Germany",2020-02-03 20:53:02,51.165691,10.451526,12,0,0,12,"Germany"
"02-04-2020",NA,NA,"Taiwan","Taiwan",2020-02-04 14:53:02,NA,NA,11,0,0,11,"Taiwan, Taiwan"
"02-04-2020",NA,NA,"Macau","China",2020-02-04 04:43:02,22.1667,113.55,10,0,0,10,"Macau, China"
"02-04-2020",NA,NA,NA,"Vietnam",2020-02-03 21:43:02,14.058324,108.277199,8,0,1,7,"Vietnam"
"02-04-2020",NA,NA,NA,"France",2020-02-01 01:52:40,46.2276,2.2137,6,0,0,6,"France"
"02-04-2020",NA,NA,NA,"United Arab Emirates",2020-02-02 05:43:01,23.424076,53.847818,5,0,0,5,"United Arab Emirates"
"02-04-2020",NA,NA,"New South Wales","Australia",2020-02-01 18:12:49,-33.8688,151.2093,4,0,2,2,"New South Wales, Australia"
"02-04-2020",NA,NA,"Victoria","Australia",2020-02-01 18:12:49,-37.8136,144.9631,4,0,0,4,"Victoria, Australia"
"02-04-2020",NA,NA,"Queensland","Australia",2020-02-04 16:53:03,-27.4698,153.0251,3,0,0,3,"Queensland, Australia"
"02-04-2020",NA,NA,NA,"India",2020-02-03 21:43:02,20.593684,78.96288,3,0,0,3,"India"
"02-04-2020",NA,NA,"South Australia","Australia",2020-02-02 22:33:07,-34.9285,138.6007,2,0,0,2,"South Australia, Australia"
"02-04-2020",NA,"Toronto","Ontario","Canada",2020-02-04 00:13:06,NA,NA,2,0,0,2,"Toronto, Ontario, Canada"
"02-04-2020",NA,NA,NA,"Italy",2020-01-31 08:15:53,41.87194,12.56738,2,0,0,2,"Italy"
"02-04-2020",NA,NA,NA,"Philippines",2020-02-02 03:33:07,12.879721,121.774017,2,1,0,1,"Philippines"
"02-04-2020",NA,NA,NA,"Russia",2020-01-31 16:13:45,61.52401,105.318756,2,0,0,2,"Russia"
"02-04-2020",NA,NA,"Unknown","United Kingdom",2020-02-01 01:52:40,NA,NA,2,0,0,2,"Unknown, United Kingdom"
"02-04-2020",NA,"Chicago","Illinois","United States",2020-02-01 19:43:03,NA,NA,2,0,0,2,"Chicago, Illinois, United States"
"02-04-2020","06069","San Benito","California","United States",2020-02-03 03:53:02,36.60308176,-121.069975,2,0,0,2,"San Benito, California, United States"
"02-04-2020","06085","Santa Clara","California","United States",2020-02-03 00:43:02,37.23104908,-121.6970462,2,0,0,2,"Santa Clara, California, United States"
"02-04-2020",NA,NA,NA,"Belgium",2020-02-04 15:43:02,50.8333,4.469936,1,0,0,1,"Belgium"
"02-04-2020",NA,NA,NA,"Cambodia",2020-01-31 08:15:53,11.55,104.9167,1,0,0,1,"Cambodia"
"02-04-2020",NA,NA,"British Columbia","Canada",2020-02-01 18:12:49,53.7267,-127.6476,1,0,0,1,"British Columbia, Canada"
"02-04-2020",NA,"London","Ontario","Canada",2020-02-04 00:03:11,NA,NA,1,0,0,1,"London, Ontario, Canada"
"02-04-2020",NA,NA,NA,"Finland",2020-01-31 08:15:53,61.92411,25.748151,1,0,0,1,"Finland"
"02-04-2020",NA,NA,"Tibet","China",2020-02-01 01:52:40,31.6927,88.0924,1,0,0,1,"Tibet, China"
"02-04-2020",NA,NA,NA,"Nepal",2020-01-31 08:15:53,28.1667,84.25,1,0,0,1,"Nepal"
"02-04-2020",NA,NA,NA,"Spain",2020-02-01 23:43:02,40.463667,-3.74922,1,0,0,1,"Spain"
"02-04-2020",NA,NA,NA,"Sri Lanka",2020-01-31 08:15:53,7.873054,80.771797,1,0,0,1,"Sri Lanka"
"02-04-2020",NA,NA,NA,"Sweden",2020-02-01 02:13:26,60.128161,18.643501,1,0,0,1,"Sweden"
"02-04-2020",NA,"Boston","Massachusetts","United States",2020-02-01 19:43:03,NA,NA,1,0,0,1,"Boston, Massachusetts, United States"
"02-04-2020","06037","Los Angeles","California","United States",2020-02-01 19:53:03,34.30828379,-118.2282411,1,0,0,1,"Los Angeles, California, United States"
"02-04-2020","06059","Orange","California","United States",2020-02-01 19:53:03,33.70147516,-117.7645998,1,0,0,1,"Orange, California, United States"
"02-04-2020",NA,"Seattle","Washington","United States",2020-02-01 19:43:03,NA,NA,1,0,0,1,"Seattle, Washington, United States"
"02-04-2020",NA,"Tempe","Arizona","United States",2020-02-01 19:43:03,NA,NA,1,0,0,1,"Tempe, Arizona, United States"
"02-04-2020",NA,NA,"Unknown","China",2020-02-04 23:43:01,NA,NA,0,0,0,0,"Unknown, China"
"02-04-2020",NA,NA,NA,"Kiribati",2020-02-04 23:43:01,-3.3704,-168.734,0,0,0,0,"Kiribati"
"02-04-2020",NA,NA,NA,"Palau",2020-02-04 23:43:01,7.515,134.5825,0,0,0,0,"Palau"
"02-04-2020",NA,NA,"Cook Islands","New Zealand",2020-02-04 23:43:01,-21.2367,-159.7777,0,0,0,0,"Cook Islands, New Zealand"
"02-04-2020",NA,NA,NA,"Summer Olympics 2020",2020-02-04 23:43:01,35.6491,139.7737,0,0,0,0,"Summer Olympics 2020"
"02-04-2020",NA,NA,"Johor","Malaysia",2020-02-04 23:43:01,1.4854,103.7618,0,0,0,0,"Johor, Malaysia"
"02-04-2020",NA,NA,"Kedah","Malaysia",2020-02-04 23:43:01,6.1184,100.3685,0,0,0,0,"Kedah, Malaysia"
"02-04-2020",NA,NA,"Kelantan","Malaysia",2020-02-04 23:43:01,6.1254,102.2381,0,0,0,0,"Kelantan, Malaysia"
"02-04-2020",NA,NA,"Melaka","Malaysia",2020-02-04 23:43:01,2.1896,102.2501,0,0,0,0,"Melaka, Malaysia"
